,id
17081,1268273549925548032
17082,1268273538273808385
17083,1268273537300811781
17084,1268273501976375296
17085,1268273449862119424
17086,1268273431172321280
17087,1268273423903535111
17088,1268273366135443456
17089,1268273293565595652
17090,1268273239802941441
17091,1268273237223407616
17092,1268273200976334850
17093,1268273182412283904
17094,1268273165756706818
17095,1268273158903205893
17096,1268273126883893250
17097,1268273119879475205
17098,1268273046416211969
17099,1268272979319894016
17100,1268272944574332930
17101,1268272894783741954
17102,1268272809211551747
17103,1268272792560164864
17104,1268272772368814087
17105,1268272765481738247
17106,1268272733382639616
17107,1268272721311514624
17108,1268272710641242117
17109,1268272627556237317
17110,1268272584417828867
17111,1268272573898526720
17112,1268272549005348865
17113,1268272382579482624
17114,1268272344516005888
17115,1268272300329259008
17116,1268272268532162560
17117,1268272249385205761
17118,1268272226572345345
17119,1268272159656480770
17120,1268272151062347781
17121,1268272131269328897
17122,1268272119902867457
17123,1268272104153034752
17124,1268272100428722185
17125,1268272098524508166
17126,1268272030031515649
17127,1268271968660447234
17128,1268271968551346177
17129,1268271935756140544
17130,1268271860912922625
17131,1268271787688804352
17132,1268271784517926912
17133,1268271771670757378
17134,1268271731254362113
17135,1268271677462515712
17136,1268271646047178752
17137,1268271594981535744
17138,1268271575163375619
17139,1268271564685967361
17140,1268271515319099393
17141,1268271480720314376
17142,1268271428413140992
17143,1268271392245649408
17144,1268271384536498177
17145,1268271295717875716
17146,1268271260741570561
17147,1268271247395299330
17148,1268271242198515714
17149,1268271234875305985
17150,1268271229892526082
17151,1268271225471713290
17152,1268271218567888896
17153,1268271212746158081
17154,1268271194739965962
17155,1268271148388831233
17156,1268271098510139395
17157,1268271084488609796
17158,1268271002028519427
17159,1268270946424623109
17160,1268270941664092161
17161,1268270939336249345
17162,1268270909913251851
17163,1268270889612783629
17164,1268270878770581510
17165,1268270871321378818
17166,1268270850609905666
17167,1268270809648332802
17168,1268270769475289093
17169,1268270752442261505
17170,1268270733219844097
17171,1268270621777166338
17172,1268270592526110722
17173,1268270587480346627
17174,1268270559714062338
17175,1268270542278230019
17176,1268270539929456643
17177,1268270508543545346
17178,1268270471021236226
17179,1268270411894185985
17180,1268270381430968320
17181,1268270357565313025
17182,1268270344542044160
17183,1268270342373552129
17184,1268270277156315136
17185,1268270212052332551
17186,1268270062491836424
17187,1268270013204611072
17188,1268269950462054400
17189,1268269933575786500
17190,1268269924767739906
17191,1268269918572752899
17192,1268269873605627905
17193,1268269873341349888
17194,1268269856048271362
17195,1268269845705043973
17196,1268269844664930309
17197,1268269819746451457
17198,1268269739215912962
17199,1268269738322464775
17200,1268269726565904385
17201,1268269714335301632
17202,1268269709314666499
17203,1268269651856896003
17204,1268269644214874114
17205,1268269628213600258
17206,1268269611876855809
17207,1268269581803585536
17208,1268269538413551616
17209,1268269524651999233
17210,1268269467097870339
17211,1268269460252696576
17212,1268269375401996289
17213,1268269363167199232
17214,1268269334331301894
17215,1268269311719886848
17216,1268269311631732736
17217,1268269268669534213
17218,1268269263862796289
17219,1268269252131373064
17220,1268269227800252418
17221,1268269220988702731
17222,1268269218463731712
17223,1268269213191462913
17224,1268269180777889792
17225,1268269168014606337
17226,1268269161945448448
17227,1268269121797488640
17228,1268269101383847947
17229,1268269072145408000
17230,1268269038305714181
17231,1268268956986507266
17232,1268268942402949120
17233,1268268936547782657
17234,1268268844809883649
17235,1268268817106558982
17236,1268268785636696065
17237,1268268772659429377
17238,1268268729886035976
17239,1268268721040171010
17240,1268268689763295236
17241,1268268654854103041
17242,1268268653625192449
17243,1268268649476997126
17244,1268268637330251776
17245,1268268628631224320
17246,1268268592635789317
17247,1268268527330512900
17248,1268268508133163010
17249,1268268503737524230
17250,1268268477200117763
17251,1268268422841929728
17252,1268268404282216451
17253,1268268386452148226
17254,1268268367565262849
17255,1268268367145848832
17256,1268268358677430283
17257,1268268327203373062
17258,1268268274908790784
17259,1268268273868701696
17260,1268268261977870337
17261,1268268217954418690
17262,1268268205761597448
17263,1268268155245379589
17264,1268268131375624194
17265,1268268128313782274
17266,1268268084718186496
17267,1268268081102696451
17268,1268268078024077312
17269,1268268049771134979
17270,1268268041172856837
17271,1268267870015959040
17272,1268267835630985217
17273,1268267819222863872
17274,1268267812251938821
17275,1268267803188121607
17276,1268267792773582853
17277,1268267785886535681
17278,1268267777124700162
17279,1268267765141512194
17280,1268267759575748609
17281,1268267749081583617
17282,1268267740655214599
17283,1268267711374786562
17284,1268267709286043649
17285,1268267698733166594
17286,1268267687937007616
17287,1268267661760307200
17288,1268267641392762880
17289,1268267640541401089
17290,1268267619422998529
17291,1268267584454983680
17292,1268267555250151424
17293,1268267546106564617
17294,1268267543405432834
17295,1268267542407151618
17296,1268267475260641284
17297,1268267463503904769
17298,1268267456893722628
17299,1268267407757492225
17300,1268267376136654848
17301,1268267360269619201
17302,1268267344952004608
17303,1268267330829680641
17304,1268267298827177987
17305,1268267265008578560
17306,1268267232288821248
17307,1268267213661835264
17308,1268267202672824321
17309,1268267195416678401
17310,1268267167423827972
17311,1268267139946995712
17312,1268267125342457862
17313,1268267123798872067
17314,1268267102424764421
17315,1268267094455484419
17316,1268266992378806278
17317,1268266934363205634
17318,1268266931422928897
17319,1268266930571542528
17320,1268266922656911366
17321,1268266834505187329
17322,1268266834186420225
17323,1268266827291004934
17324,1268266798614548480
17325,1268266789844246529
17326,1268266732734558208
17327,1268266724966760451
17328,1268266719564435456
17329,1268266713017200646
17330,1268266697942761472
17331,1268266669035737100
17332,1268266661917884420
17333,1268266580565254151
17334,1268266577935372290
17335,1268266560923275265
17336,1268266551527997442
17337,1268266512768479236
17338,1268266476051595264
17339,1268266441385672705
17340,1268266440139907074
17341,1268266385672724480
17342,1268266383063867398
17343,1268266378491985922
17344,1268266329334841344
17345,1268266323227934729
17346,1268266320426086400
17347,1268266317481684992
17348,1268266304487723010
17349,1268266294941540357
17350,1268266251811520513
17351,1268266251064881152
17352,1268266246904176641
17353,1268266243443884039
17354,1268266231825661954
17355,1268266207582527495
17356,1268266178616733698
17357,1268266164028952579
17358,1268266155405447168
17359,1268266124711469058
17360,1268266116880699392
17361,1268266114624237571
17362,1268266110211821572
17363,1268266090817298432
17364,1268266090754441217
17365,1268266085427679232
17366,1268266070005161985
17367,1268266047792177152
17368,1268266041035165697
17369,1268266035960074242
17370,1268266027261009922
17371,1268266017651916801
17372,1268266016531984385
17373,1268265989961023488
17374,1268265981601812481
17375,1268265980385525763
17376,1268265956389851136
17377,1268265949263802368
17378,1268265912047751173
17379,1268265909262659590
17380,1268265776546545664
17381,1268265737241726978
17382,1268265733068374017
17383,1268265721567608833
17384,1268265694229127169
17385,1268265684808556544
17386,1268265673270210562
17387,1268265645646458880
17388,1268265633457807361
17389,1268265585273712641
17390,1268265537819328520
17391,1268265535701159939
17392,1268265533088182272
17393,1268265524527579137
17394,1268265397259841539
17395,1268265384098041856
17396,1268265377148145668
17397,1268265366435901442
17398,1268265278884007939
17399,1268265176425472002
17400,1268265162441621506
17401,1268265123015274497
17402,1268265087678193664
17403,1268265059668688901
17404,1268265045076725762
17405,1268265027221495808
17406,1268265007013408768
17407,1268264969990221825
17408,1268264961169645568
17409,1268264953322123268
17410,1268264944870588418
17411,1268264910380818433
17412,1268264853224984576
17413,1268264842764435456
17414,1268264835076296707
17415,1268264824569499649
17416,1268264802910158851
17417,1268264788116877312
17418,1268264781112360961
17419,1268264770697924614
17420,1268264748216397830
17421,1268264736682115078
17422,1268264730944106502
17423,1268264703307980808
17424,1268264675818590209
17425,1268264601302503430
17426,1268264589969457155
17427,1268264561905487874
17428,1268264536387321856
17429,1268264488869998592
17430,1268264485044830209
17431,1268264476891058176
17432,1268264445865799683
17433,1268264431638777856
17434,1268264430179098631
17435,1268264421203288070
17436,1268264367826579456
17437,1268264352597016578
17438,1268264332258881536
17439,1268264324923035651
17440,1268264290060042245
17441,1268264226394644485
17442,1268264197562998787
17443,1268264189929369601
17444,1268264082643304448
17445,1268264045024555010
17446,1268264029971243010
17447,1268264016629153792
17448,1268263933556768768
17449,1268263928339013632
17450,1268263921598844930
17451,1268263914946658309
17452,1268263906428047361
17453,1268263899054387206
17454,1268263885947224064
17455,1268263804481216517
17456,1268263795505467394
17457,1268263696502947842
17458,1268263691365109762
17459,1268263672062914562
17460,1268263654320934912
17461,1268263547731148803
17462,1268263521961287681
17463,1268263516261285889
17464,1268263505976872963
17465,1268263496875212803
17466,1268263496166277120
17467,1268263496032149506
17468,1268263489606504449
17469,1268263487953874945
17470,1268263473399595008
17471,1268263425530093573
17472,1268263414478012418
17473,1268263370429513728
17474,1268263273239109648
17475,1268263264389128194
17476,1268263255656595465
17477,1268263249373474816
17478,1268263142666186752
17479,1268263109229260802
17480,1268263051104595971
17481,1268263040207773696
17482,1268262980619325442
17483,1268262967298215936
17484,1268262941423517698
17485,1268262920498155524
17486,1268262903876063233
17487,1268262882753601537
17488,1268262871609335810
17489,1268262856685948928
17490,1268262797554651146
17491,1268262783537295371
17492,1268262756987396097
17493,1268262745134305286
17494,1268262712678768646
17495,1268262675286388741
17496,1268262642612940802
17497,1268262629342097410
17498,1268262597142491138
17499,1268262589198471168
17500,1268262580755353600
17501,1268262579673145344
17502,1268262578247077890
17503,1268262565362221064
17504,1268262516246929412
17505,1268262512245575684
17506,1268262504628654080
17507,1268262474048057344
17508,1268262468226334725
17509,1268262360348852230
17510,1268262351859593223
17511,1268262335229169668
17512,1268262326970527748
17513,1268262325850705932
17514,1268262304669450240
17515,1268262293961420801
17516,1268262222469439488
17517,1268262196938752002
17518,1268262186696269833
17519,1268262150553899009
17520,1268262065740951555
17521,1268262040168251392
17522,1268262034627530753
17523,1268262031616028673
17524,1268262031351844872
17525,1268262028466180098
17526,1268262027522342912
17527,1268262022266753024
17528,1268262012892610563
17529,1268262004738985986
17530,1268261991430447106
17531,1268261932529836039
17532,1268261892692357124
17533,1268261891522035712
17534,1268261886061150208
17535,1268261874841391107
17536,1268261816708276224
17537,1268261800312803328
17538,1268261797498368006
17539,1268261766905180162
17540,1268261714472177666
17541,1268261697757773824
17542,1268261660415922181
17543,1268261613506830339
17544,1268261612852523011
17545,1268261612416270336
17546,1268261606837927945
17547,1268261578069225472
17548,1268261570221662213
17549,1268261515318251526
17550,1268261465871572992
17551,1268261464499945474
17552,1268261393238831106
17553,1268261369843003394
17554,1268261352000368641
17555,1268261347705466880
17556,1268261341585911808
17557,1268261328495534080
17558,1268261321138671618
17559,1268261318072696835
17560,1268261315858108417
17561,1268261211877105664
17562,1268261121871548417
17563,1268261113692598277
17564,1268261100568694784
17565,1268261087562084360
17566,1268261082101166086
17567,1268261072441692165
17568,1268261057170153474
17569,1268261051440791553
17570,1268261029009596417
17571,1268261015768256513
17572,1268261007954247680
17573,1268260945148678144
17574,1268260929889861633
17575,1268260929684279296
17576,1268260923422146560
17577,1268260911233601536
17578,1268260903297978369
17579,1268260876521476102
17580,1268260866723586048
17581,1268260859840692231
17582,1268260803452469250
17583,1268260798079684609
17584,1268260768593690631
17585,1268260719562194945
17586,1268260620547358728
17587,1268260601157074944
17588,1268260577807384578
17589,1268260473927020546
17590,1268260464024326147
17591,1268260408382676992
17592,1268260403223633920
17593,1268260375910322178
17594,1268260333380079616
17595,1268260276610228230
17596,1268260271673524225
17597,1268260198747189249
17598,1268260193818808323
17599,1268260191155425287
17600,1268260141360721921
17601,1268260140463030274
17602,1268260107831447555
17603,1268260085228322819
17604,1268260056153362434
17605,1268260026969477121
17606,1268260017460961284
17607,1268260004911624192
17608,1268259997294698497
17609,1268259974830084100
17610,1268259935844007942
17611,1268259908685881346
17612,1268259899177414659
17613,1268259857586683906
17614,1268259846278840321
17615,1268259784098275330
17616,1268259759754534912
17617,1268259752657682434
17618,1268259746613690370
17619,1268259735939276800
17620,1268259708743360513
17621,1268259707975864324
17622,1268259684953325568
17623,1268259674081628160
17624,1268259662849355778
17625,1268259638098755585
17626,1268259621917069312
17627,1268259575981015045
17628,1268259573875474432
17629,1268259570654289936
17630,1268259550752358401
17631,1268259528312848385
17632,1268259510927323136
17633,1268259479965106176
17634,1268259425623724033
17635,1268259417696468992
17636,1268259390693441541
17637,1268259381965185031
17638,1268259370384732160
17639,1268259367943655425
17640,1268259330974986240
17641,1268259328718405632
17642,1268259308350910465
17643,1268259301942005762
17644,1268259288159576064
17645,1268259181016035329
17646,1268259136665456641
17647,1268259069254602753
17648,1268259036954275845
17649,1268258969413443586
17650,1268258937540947986
17651,1268258928896417792
17652,1268258871321247745
17653,1268258861984727042
17654,1268258857429671937
17655,1268258852014821379
17656,1268258844414808068
17657,1268258838718885888
17658,1268258821543256078
17659,1268258808813490177
17660,1268258784843042821
17661,1268258774894161925
17662,1268258755311030272
17663,1268258719353225217
17664,1268258698503356418
17665,1268258698385928193
17666,1268258662570774529
17667,1268258605851119617
17668,1268258575148859393
17669,1268258573416529922
17670,1268258394806386689
17671,1268258394319851520
17672,1268258390058438663
17673,1268258382743515137
17674,1268258381250396160
17675,1268258369170812933
17676,1268258350187364353
17677,1268258339600941062
17678,1268258338749534211
17679,1268258316704198659
17680,1268258311134162947
17681,1268258302934253568
17682,1268258300061257734
17683,1268258284215111680
17684,1268258269438644225
17685,1268258210235981835
17686,1268258188496982016
17687,1268258159820488705
17688,1268258155810770949
17689,1268258139142569986
17690,1268258117617430530
17691,1268258098659106818
17692,1268258021748232194
17693,1268257985798733825
17694,1268257963111833601
17695,1268257960624521222
17696,1268257952630296577
17697,1268257946204545024
17698,1268257940697485314
17699,1268257928852779009
17700,1268257927057506304
17701,1268257900587356164
17702,1268257868324704256
17703,1268257854743621633
17704,1268257839396552711
17705,1268257832010502145
17706,1268257795364749312
17707,1268257772388462592
17708,1268257760283709446
17709,1268257743309242369
17710,1268257738406211591
17711,1268257718923657217
17712,1268257704650452993
17713,1268257694084890626
17714,1268257683326611456
17715,1268257666687799299
17716,1268257660392144899
17717,1268257621590577152
17718,1268257620336525312
17719,1268257607875088385
17720,1268257606746939392
17721,1268257588002598912
17722,1268257546856431617
17723,1268257529525567488
17724,1268257449733246976
17725,1268257433786466306
17726,1268257403990138894
17727,1268257370955812867
17728,1268257343785050112
17729,1268257337858502658
17730,1268257327301505027
17731,1268257280010715136
17732,1268257277733191680
17733,1268257258489753600
17734,1268257253863325696
17735,1268257235790069762
17736,1268257220321517569
17737,1268257210695585795
17738,1268257187933163526
17739,1268257172456116226
17740,1268257164642181120
17741,1268257143049932804
17742,1268257075618078721
17743,1268257062858997768
17744,1268257039605792772
17745,1268257036137123841
17746,1268257030587977730
17747,1268256985151090688
17748,1268256984110956545
17749,1268256953157013505
17750,1268256894851874818
17751,1268256886538862599
17752,1268256866406141956
17753,1268256865793736704
17754,1268256796961132545
17755,1268256795165962240
17756,1268256770054656002
17757,1268256704833163264
17758,1268256661468336133
17759,1268256623467913216
17760,1268256616220164097
17761,1268256565607399425
17762,1268256557743169538
17763,1268256508724367361
17764,1268256472204554247
17765,1268256433885364227
17766,1268256433168158722
17767,1268256368449982470
17768,1268256365321097223
17769,1268256333645729796
17770,1268256319146000384
17771,1268256294412173312
17772,1268256293200039936
17773,1268256290914140166
17774,1268256281908908033
17775,1268256262971588608
17776,1268256248375513089
17777,1268256246961975298
17778,1268256220722364420
17779,1268256164770230272
17780,1268256148681097218
17781,1268256127357259779
17782,1268256122164690944
17783,1268256112136110089
17784,1268256054502133765
17785,1268256022856175617
17786,1268255985753296897
17787,1268255978518130693
17788,1268255964903477249
17789,1268255945257365507
17790,1268255935136501764
17791,1268255928786321408
17792,1268255803254996993
17793,1268255790655299591
17794,1268255747755950083
17795,1268255708212006914
17796,1268255654629838848
17797,1268255586132639750
17798,1268255546815270913
17799,1268255536476192768
17800,1268255525273247744
17801,1268255517874556928
17802,1268255517564157956
17803,1268255503961993218
17804,1268255477311442946
17805,1268255465676341250
17806,1268255449016668160
17807,1268255435892625416
17808,1268255428280016902
17809,1268255401541349376
17810,1268255376530644999
17811,1268255374014132225
17812,1268255344893079559
17813,1268255318020165632
17814,1268255282360127489
17815,1268255278484553729
17816,1268255233051971591
17817,1268255151556636676
17818,1268255144690569216
17819,1268255094799294465
17820,1268255093654196224
17821,1268255091271905282
17822,1268255066097664001
17823,1268255063593693190
17824,1268255043926589440
17825,1268255037429551108
17826,1268254985034268672
17827,1268254975148404738
17828,1268254974003351552
17829,1268254899696857088
17830,1268254891933384706
17831,1268254891698503683
17832,1268254830642020353
17833,1268254819627696129
17834,1268254817811599360
17835,1268254810601656327
17836,1268254789667864576
17837,1268254698454355969
17838,1268254696126504961
17839,1268254679642800131
17840,1268254640849727491
17841,1268254629390884872
17842,1268254610940203011
17843,1268254569592692736
17844,1268254567252340736
17845,1268254485635313664
17846,1268254461836828672
17847,1268254455474118657
17848,1268254448805167105
17849,1268254429054218240
17850,1268254404391710721
17851,1268254392433750017
17852,1268254388444966921
17853,1268254332597809153
17854,1268254321516445703
17855,1268254306324619272
17856,1268254288301772800
17857,1268254277107097603
17858,1268254273248399361
17859,1268254272816402438
17860,1268254254961172485
17861,1268254231473111041
17862,1268254225072631810
17863,1268254213538304000
17864,1268254211789250567
17865,1268254162040639488
17866,1268254151466790913
17867,1268254137701056520
17868,1268254068012732421
17869,1268253978229342209
17870,1268253972369936386
17871,1268253941277605889
17872,1268253919265918976
17873,1268253913570033665
17874,1268253909811965954
17875,1268253890237149186
17876,1268253877473869827
17877,1268253844074610688
17878,1268253813800132611
17879,1268253791222202368
17880,1268253771240521733
17881,1268253756522729473
17882,1268253749576859649
17883,1268253720506236928
17884,1268253716030918657
17885,1268253695982145539
17886,1268253678399619077
17887,1268253677837582337
17888,1268253597546033153
17889,1268253532836241408
17890,1268253505023860736
17891,1268253492923285513
17892,1268253475852427266
17893,1268253472991907840
17894,1268253458144079872
17895,1268253394231341062
17896,1268253373435990017
17897,1268253355450695686
17898,1268253352195960835
17899,1268253347808772097
17900,1268253314816380930
17901,1268253309569204225
17902,1268253295971381250
17903,1268253235699224577
17904,1268253230674386951
17905,1268253186302885890
17906,1268253183564034054
17907,1268253182209163264
17908,1268253179029925889
17909,1268253132745834499
17910,1268253109173846019
17911,1268253040588587009
17912,1268252999262101506
17913,1268252956396335105
17914,1268252893444005892
17915,1268252863899357185
17916,1268252852549562368
17917,1268252839643578368
17918,1268252820911816706
17919,1268252771872055298
17920,1268252766079778825
17921,1268252749763940354
17922,1268252748878950400
17923,1268252733745836032
17924,1268252704020758528
17925,1268252672198619142
17926,1268252671846363141
17927,1268252646110048256
17928,1268252610181697536
17929,1268252609707741188
17930,1268252577097007112
17931,1268252550756794368
17932,1268252536949137409
17933,1268252501326868480
17934,1268252417856061443
17935,1268252415628894209
17936,1268252398985805827
17937,1268252397601783811
17938,1268252367524413440
17939,1268252343688101896
17940,1268252341267869696
17941,1268252338977939457
17942,1268252293566210050
17943,1268252253405806593
17944,1268252245642096641
17945,1268252233784864769
17946,1268252224188284934
17947,1268252195344060416
17948,1268252182257766403
17949,1268252177207885824
17950,1268252174041169922
17951,1268252167489687555
17952,1268252163999965184
17953,1268252098283659264
17954,1268252050393104389
17955,1268251994021597186
17956,1268251964346949637
17957,1268251963017355265
17958,1268251938182828035
17959,1268251935175585792
17960,1268251929513201664
17961,1268251916410195968
17962,1268251895665221633
17963,1268251892808847362
17964,1268251838937169920
17965,1268251832679309314
17966,1268251832503197696
17967,1268251790178476033
17968,1268251661069422600
17969,1268251627263320067
17970,1268251625195438080
17971,1268251608430886912
17972,1268251572594790401
17973,1268251541787545601
17974,1268251423365627904
17975,1268251409922904064
17976,1268251392118063104
17977,1268251383968473089
17978,1268251374145413121
17979,1268251370672529415
17980,1268251367434485760
17981,1268251317627207685
17982,1268251308731125760
17983,1268251244281372672
17984,1268251222730997762
17985,1268251220453535746
17986,1268251217135915008
17987,1268251170981715973
17988,1268251139100811264
17989,1268251128355061761
17990,1268251128069795840
17991,1268251075984994304
17992,1268251024155971585
17993,1268251005688438785
17994,1268251000739110914
17995,1268250997157179394
17996,1268250975309045761
17997,1268250954203377670
17998,1268250935920386049
17999,1268250923824025601
18000,1268250880970801152
18001,1268250822179262464
18002,1268250771029622786
18003,1268250743758368770
18004,1268250618227032064
18005,1268250609649618948
18006,1268250573704433664
18007,1268250572974706688
18008,1268250537302151169
18009,1268250525272870912
18010,1268250504527777796
18011,1268250504322220038
18012,1268250476295979009
18013,1268250469098553344
18014,1268250468272218112
18015,1268250456154935299
18016,1268250386848194566
18017,1268250289561354246
18018,1268250249551806464
18019,1268250247555358720
18020,1268250164310966273
18021,1268250136158900225
18022,1268250105481539584
18023,1268250075609866242
18024,1268250050339180545
18025,1268250042193850372
18026,1268250009868423168
18027,1268249987466608641
18028,1268249980000755714
18029,1268249973877080064
18030,1268249970806861826
18031,1268249952800645120
18032,1268249889525415937
18033,1268249858445643782
18034,1268249854343622662
18035,1268249850933579776
18036,1268249794759266304
18037,1268249783417942017
18038,1268249763750821894
18039,1268249762723217408
18040,1268249755899092992
18041,1268249754149978113
18042,1268249724982886401
18043,1268249700513308673
18044,1268249687376760832
18045,1268249657743945731
18046,1268249596658057219
18047,1268249590572224515
18048,1268249555012902918
18049,1268249497576116224
18050,1268249481855852545
18051,1268249479402176515
18052,1268249442785910797
18053,1268249374662017024
18054,1268249332400168960
18055,1268249331754303488
18056,1268249284908064771
18057,1268249284606078985
18058,1268249281397309441
18059,1268249249529069570
18060,1268249238863056896
18061,1268249164900687872
18062,1268249087238901762
18063,1268249065181110272
18064,1268249009715544065
18065,1268248975045427200
18066,1268248966602412040
18067,1268248964811415552
18068,1268248947539279876
18069,1268248910209916928
18070,1268248853406519307
18071,1268248835450712066
18072,1268248834695667713
18073,1268248813271166982
18074,1268248812767924224
18075,1268248799815897088
18076,1268248791532081153
18077,1268248780509511681
18078,1268248750612512777
18079,1268248690164215814
18080,1268248648409911298
18081,1268248603392385024
18082,1268248533716676616
18083,1268248525667737601
18084,1268248525558734854
18085,1268248517656657925
18086,1268248469896155136
18087,1268248441307742209
18088,1268248422659825667
18089,1268248414468308994
18090,1268248408562819072
18091,1268248403718418433
18092,1268248401784770560
18093,1268248384995016712
18094,1268248375624896514
18095,1268248344993955841
18096,1268248341474881542
18097,1268248329391144960
18098,1268248301637382144
18099,1268248175506272259
18100,1268248135941439488
18101,1268248113023799298
18102,1268248075849666561
18103,1268248075329568770
18104,1268248072754212876
18105,1268248028022026249
18106,1268248026805608448
18107,1268248019771764742
18108,1268247995889442818
18109,1268247983151296514
18110,1268247953644322824
18111,1268247914930987009
18112,1268247887324106752
18113,1268247862200209408
18114,1268247848484831236
18115,1268247844026187777
18116,1268247840389771264
18117,1268247813399425025
18118,1268247810681561089
18119,1268247809075163142
18120,1268247795141574656
18121,1268247778012082176
18122,1268247755337748487
18123,1268247753785737216
18124,1268247720290127872
18125,1268247708030156801
18126,1268247696894279686
18127,1268247686630772746
18128,1268247681094295554
18129,1268247650719223809
18130,1268247635573592065
18131,1268247605424857090
18132,1268247580007424001
18133,1268247564601696258
18134,1268247554799566848
18135,1268247500936417282
18136,1268247496783998979
18137,1268247479109201923
18138,1268247444036497413
18139,1268247424910360578
18140,1268247370275393536
18141,1268247349949849602
18142,1268247342995693570
18143,1268247301866377216
18144,1268247275840692224
18145,1268247271902253057
18146,1268247253556375553
18147,1268247206852734976
18148,1268247182324498434
18149,1268247181544304640
18150,1268247177509384194
18151,1268247166679691265
18152,1268247160287637516
18153,1268247152540766214
18154,1268247087843606529
18155,1268247073150971904
18156,1268247072140075008
18157,1268247045795655681
18158,1268247042759024641
18159,1268247025335906304
18160,1268247020327841792
18161,1268247017572179969
18162,1268246987973017600
18163,1268246949838360579
18164,1268246900844756992
18165,1268246880414248960
18166,1268246861955182592
18167,1268246859220475904
18168,1268246814106562561
18169,1268246809228566529
18170,1268246790513573890
18171,1268246727871651843
18172,1268246693553803264
18173,1268246691280572420
18174,1268246688243888128
18175,1268246669306605574
18176,1268246658518835203
18177,1268246641854857216
18178,1268246624851156996
18179,1268246605121179652
18180,1268246598880038915
18181,1268246578621550593
18182,1268246530743566339
18183,1268246505900703745
18184,1268246476154699777
18185,1268246474426593280
18186,1268246459478151169
18187,1268246404549533697
18188,1268246376913215488
18189,1268246371838066694
18190,1268246366347833345
18191,1268246356474376199
18192,1268246354427547650
18193,1268246332222865409
18194,1268246325499498497
18195,1268246311561760768
18196,1268246310655852544
18197,1268246279668277248
18198,1268246273016107013
18199,1268246269685895168
18200,1268246266766598148
18201,1268246250459213826
18202,1268246221115863040
18203,1268246215642284032
18204,1268246211963707394
18205,1268246107777306624
18206,1268246081554563072
18207,1268246049807896576
18208,1268246040202874883
18209,1268246035777929217
18210,1268246006845640704
18211,1268245990278078464
18212,1268245989363798016
18213,1268245983340695552
18214,1268245980689940481
18215,1268245962314653696
18216,1268245959651311623
18217,1268245956232917000
18218,1268245953611534340
18219,1268245944325287936
18220,1268245943419392001
18221,1268245939459952641
18222,1268245924058456072
18223,1268245918308077570
18224,1268245910707933184
18225,1268245869238910983
18226,1268245859667529729
18227,1268245824280104960
18228,1268245817569222658
18229,1268245791312928770
18230,1268245770932797441
18231,1268245685905903617
18232,1268245677429137413
18233,1268245640829710339
18234,1268245629005955073
18235,1268245614871154688
18236,1268245595510185984
18237,1268245570579202049
18238,1268245555953709057
18239,1268245535321964544
18240,1268245525473738753
18241,1268245477214105601
18242,1268245474294870016
18243,1268245457576300545
18244,1268245412642725895
18245,1268245380598300674
18246,1268245334297378823
18247,1268245333143949323
18248,1268245308867256320
18249,1268245305725763584
18250,1268245286679457792
18251,1268245266030833664
18252,1268245266001510400
18253,1268245265984692230
18254,1268245258875387909
18255,1268245231306264578
18256,1268245230593224704
18257,1268245213794971649
18258,1268245205779652609
18259,1268245178554425349
18260,1268245136938602497
18261,1268245133394403328
18262,1268245130382921729
18263,1268245122094899200
18264,1268245117154066433
18265,1268245095100416011
18266,1268245082962092039
18267,1268245040771608587
18268,1268245020492083202
18269,1268245014888566789
18270,1268244990158766081
18271,1268244989366108160
18272,1268244987319398401
18273,1268244959402037248
18274,1268244927147921408
18275,1268244904653787136
18276,1268244904167321600
18277,1268244891550785538
18278,1268244888719708162
18279,1268244882818322434
18280,1268244870138863616
18281,1268244838949978116
18282,1268244823351463939
18283,1268244817286508544
18284,1268244812819566595
18285,1268244810038677504
18286,1268244785011347457
18287,1268244773959327744
18288,1268244763184152576
18289,1268244747744935937
18290,1268244738831941633
18291,1268244731051597833
18292,1268244722595889162
18293,1268244711036370944
18294,1268244704099000321
18295,1268244669672165380
18296,1268244636310659073
18297,1268244624008712194
18298,1268244587308515328
18299,1268244581235265536
18300,1268244561693990914
18301,1268244554869870593
18302,1268244547471114241
18303,1268244524238811136
18304,1268244521437081601
18305,1268244513593622537
18306,1268244512738066433
18307,1268244485617659904
18308,1268244472544088064
18309,1268244471537426435
18310,1268244471164153857
18311,1268244469524180992
18312,1268244461097795584
18313,1268244452910542848
18314,1268244450842640384
18315,1268244442089230338
18316,1268244438448508930
18317,1268244425437831168
18318,1268244421604229122
18319,1268244404365647874
18320,1268244363978706944
18321,1268244346018684928
18322,1268244340230553601
18323,1268244319825207305
18324,1268244312569061377
18325,1268244305929437184
18326,1268244297498988546
18327,1268244244596166656
18328,1268244230788599809
18329,1268244223167512580
18330,1268244204519657474
18331,1268244175369179136
18332,1268244172349341697
18333,1268244147569414145
18334,1268244144197111808
18335,1268244134248284161
18336,1268244128602689539
18337,1268244112400101384
18338,1268244107400482817
18339,1268244084625416193
18340,1268244078149488640
18341,1268244073254617091
18342,1268244071253975041
18343,1268244067739197442
18344,1268244046272749573
18345,1268244039465402370
18346,1268244033668820994
18347,1268244027750658048
18348,1268244004291911686
18349,1268244003096539136
18350,1268243980707299328
18351,1268243974944407554
18352,1268243972008423427
